date,precipitation_mm,makkink_mm,P_minus_ET_mm
2021-05-27,6.4,1.6635974426240456,4.736402557375955
2021-05-28,0.0,4.493346062950627,-4.493346062950627
2021-05-29,0.0,3.0055635067783335,-3.0055635067783335
2021-05-30,0.0,4.7071680708525125,-4.7071680708525125
2021-05-31,0.0,5.094452676143029,-5.094452676143029
2021-06-01,0.0,5.605013118666972,-5.605013118666972
2021-06-02,0.0,5.494232817039081,-5.494232817039081
2021-06-03,0.0,5.108119920714542,-5.108119920714542
2021-06-04,0.0,4.724280054112484,-4.724280054112484
2021-06-05,9.8,0.9472486996045243,8.852751300395477
2021-06-06,0.0,5.365723891055728,-5.365723891055728
2021-06-07,0.0,5.46082413221375,-5.46082413221375
2021-06-08,0.0,5.503514107345954,-5.503514107345954
2021-06-09,0.0,5.4931040183792,-5.4931040183792
2021-06-10,0.0,5.270736923373947,-5.270736923373947
2021-06-11,0.0,3.8699471937943395,-3.8699471937943395
2021-06-12,0.0,4.6176020112642435,-4.6176020112642435
2021-06-13,0.0,5.327467647048422,-5.327467647048422
2021-06-14,0.0,5.544367237939638,-5.544367237939638
2021-06-15,0.0,5.082291759998648,-5.082291759998648
2021-06-16,0.0,5.7666659255289385,-5.7666659255289385
2021-06-17,0.0,4.458067205194892,-4.458067205194892
2021-06-18,23.700000000000003,3.229931435086455,20.470068564913547
2021-06-19,0.0,1.6224461113497548,-1.6224461113497548
2021-06-20,21.9,3.10290390458363,18.797096095416368
2021-06-21,11.7,0.9638249272679074,10.736175072732092
2021-06-22,0.0,3.326068917775894,-3.326068917775894
2021-06-23,0.0,2.658105570041617,-2.658105570041617
2021-06-24,0.0,3.9771375659432224,-3.9771375659432224
2021-06-25,1.2,1.7240991281485902,-0.5240991281485903
2021-06-26,0.1,4.357241819227533,-4.257241819227533
2021-06-27,4.9,5.045750156569434,-0.14575015656943346
2021-06-28,0.1,2.868693525853365,-2.7686935258533647
2021-06-29,15.0,0.9356416736213643,14.064358326378636
2021-06-30,7.7,0.7664907036074013,6.933509296392598
2021-07-01,1.0,2.756762898652761,-1.7567628986527608
2021-07-02,0.0,4.152661930971511,-4.152661930971511
2021-07-03,0.8,2.8318244704490936,-2.0318244704490933
2021-07-04,1.9,3.0127771763573765,-1.1127771763573766
2021-07-05,0.0,2.73379782750335,-2.73379782750335
2021-07-06,2.6,2.635311087688831,-0.035311087688830955
2021-07-07,0.0,4.430423612933162,-4.430423612933162
2021-07-08,0.0,5.20914761682316,-5.20914761682316
2021-07-09,0.0,4.9326764774099825,-4.9326764774099825
2021-07-10,0.0,2.8006077369272306,-2.8006077369272306
2021-07-11,1.7,2.8347366875724527,-1.1347366875724527
2021-07-12,0.6,3.529428216051609,-2.9294282160516087
2021-07-13,0.0,1.593401347893105,-1.593401347893105
2021-07-14,1.5,2.3409112225867754,-0.8409112225867754
