Time,Waterniveau (m NAP)
2025-10-04 02:59:59,-4.54
2025-10-04 03:59:59,-4.538
2025-10-04 04:59:59,-4.54
2025-10-04 05:59:59,-4.531
2025-10-04 06:59:59,-4.517
2025-10-04 07:59:59,-4.503
2025-10-04 08:59:59,-4.481
2025-10-04 09:59:59,-4.464
2025-10-04 10:59:59,-4.452
2025-10-04 11:59:59,-4.437
2025-10-04 13:00:00,-4.427
2025-10-04 13:59:59,-4.411
2025-10-04 14:59:59,-4.399
2025-10-04 15:59:59,-4.387
2025-10-04 16:59:59,-4.371
2025-10-04 17:59:59,-4.362
2025-10-04 18:59:59,-4.343
2025-10-04 19:59:59,-4.337
2025-10-04 20:59:59,-4.334
2025-10-04 21:59:59,-4.327
2025-10-04 22:59:59,-4.321
2025-10-04 23:59:59,-4.315
2025-10-05 00:59:59,-4.311
2025-10-05 01:59:59,-4.313
2025-10-05 02:59:59,-4.311
2025-10-05 03:59:59,-4.306
2025-10-05 04:59:59,-4.304
2025-10-05 05:59:59,-4.306
2025-10-05 06:59:59,-4.305
2025-10-05 07:59:59,-4.307
2025-10-05 08:59:59,-4.313
2025-10-05 09:59:59,-4.306
2025-10-05 10:59:59,-4.304
2025-10-05 11:59:59,-4.302
2025-10-05 13:00:00,-4.304
2025-10-05 13:59:59,-4.31
2025-10-05 14:59:59,-4.308
2025-10-05 15:59:59,-4.308
2025-10-05 16:59:59,-4.31
2025-10-05 17:59:59,-4.318
2025-10-05 18:59:59,-4.315
2025-10-05 19:59:59,-4.314
2025-10-05 20:59:59,-4.316
2025-10-05 21:59:59,-4.318
2025-10-05 22:59:59,-4.319
2025-10-05 23:59:59,-4.32
2025-10-06 00:59:59,-4.324
2025-10-06 01:59:59,-4.322
2025-10-06 02:59:59,-4.326
2025-10-06 03:59:59,-4.322
2025-10-06 04:59:59,-4.325
2025-10-06 05:59:59,-4.331
2025-10-06 06:59:59,-4.333
2025-10-06 07:59:59,-4.335
2025-10-06 08:59:59,-4.336
2025-10-06 09:59:59,-4.333
2025-10-06 10:59:59,-4.335
2025-10-06 11:59:59,-4.337
2025-10-06 12:59:59,-4.344
2025-10-06 13:59:59,-4.338
2025-10-06 14:59:59,-4.342
2025-10-06 15:59:59,-4.342
2025-10-06 16:59:59,-4.343
2025-10-06 17:59:59,-4.34
2025-10-06 18:59:59,-4.339
2025-10-06 19:59:59,-4.348
2025-10-06 20:59:59,-4.348
2025-10-06 21:59:59,-4.346
2025-10-06 22:59:59,-4.353
2025-10-06 23:59:59,-4.352
2025-10-07 00:59:59,-4.349
2025-10-07 01:59:59,-4.356
2025-10-07 02:59:59,-4.35
2025-10-07 03:59:59,-4.353
2025-10-07 04:59:59,-4.353
2025-10-07 05:59:59,-4.361
2025-10-07 06:59:59,-4.359
2025-10-07 07:59:59,-4.363
2025-10-07 08:59:59,-4.367
2025-10-07 09:59:59,-4.365
2025-10-07 10:59:59,-4.363
2025-10-07 11:59:59,-4.364
