Time,Waterniveau (m NAP)
2025-06-06 21:00:00,-4.178
2025-06-06 22:00:00,-4.175
2025-06-06 23:00:00,-4.176
2025-06-07 00:00:00,-4.171
2025-06-07 01:00:00,-4.177
2025-06-07 02:00:00,-4.168
2025-06-07 03:00:00,-4.173
2025-06-07 04:00:00,-4.17
2025-06-07 05:00:00,-4.173
2025-06-07 06:00:00,-4.168
2025-06-07 07:00:00,-4.165
2025-06-07 08:00:00,-4.15
2025-06-07 09:00:00,-4.135
2025-06-07 10:00:00,-4.118
2025-06-07 11:00:00,-4.107
2025-06-07 12:00:00,-4.099
2025-06-07 13:00:00,-4.091
2025-06-07 14:00:00,-4.084
2025-06-07 15:00:00,-4.08
2025-06-07 16:00:00,-4.079
2025-06-07 17:00:00,-4.071
2025-06-07 18:00:00,-4.07
2025-06-07 19:00:00,-4.066
2025-06-07 20:00:00,-4.066
2025-06-07 21:00:00,-4.065
2025-06-07 22:00:00,-4.059
2025-06-07 23:00:00,-4.065
2025-06-08 00:00:00,-4.053
2025-06-08 01:00:00,-4.049
2025-06-08 02:00:00,-4.047
2025-06-08 03:00:00,-4.053
2025-06-08 04:00:00,-3.997
2025-06-08 05:00:00,-3.938
2025-06-08 06:00:00,-3.934
2025-06-08 07:00:00,-3.926
2025-06-08 08:00:00,-3.916
2025-06-08 09:00:00,-3.909
2025-06-08 10:00:00,-3.915
2025-06-08 11:00:00,-3.91
2025-06-08 12:00:00,-3.904
2025-06-08 13:00:00,-3.906
2025-06-08 14:00:00,-3.908
2025-06-08 15:00:00,-3.908
2025-06-08 16:00:00,-3.916
2025-06-08 17:00:00,-3.923
